FID,ObjectID,Name,OriginID,Destinatio,Destinat_1,Total_Leng
7007,36938,Location 43 - Location 152,43,152,86,1081.202875
7008,36939,Location 43 - Location 63,43,63,87,1084.058177
7009,36940,Location 43 - Location 131,43,131,88,1088.365381
7010,36941,Location 43 - Location 165,43,165,89,1094.311614
7011,36942,Location 43 - Location 59,43,59,90,1103.463463
7012,36943,Location 43 - Location 66,43,66,91,1107.551273
7013,36944,Location 43 - Location 156,43,156,92,1138.664982
7014,36945,Location 43 - Location 54,43,54,93,1162.221078
7015,36946,Location 43 - Location 58,43,58,94,1181.392753
7016,36947,Location 43 - Location 51,43,51,95,1240.087906
7017,36948,Location 43 - Location 57,43,57,96,1243.901644
7018,36949,Location 43 - Location 60,43,60,97,1269.738982
7019,36950,Location 43 - Location 68,43,68,98,1271.95787
7020,36951,Location 43 - Location 55,43,55,99,1274.816706
7021,36952,Location 43 - Location 52,43,52,100,1287.024692
7022,36953,Location 43 - Location 132,43,132,101,1302.455122
7023,36954,Location 43 - Location 161,43,161,102,1328.903817
7024,36955,Location 43 - Location 73,43,73,103,1329.864568
7025,36956,Location 43 - Location 45,43,45,104,1338.625103
7026,36957,Location 43 - Location 46,43,46,105,1387.737066
7027,36958,Location 43 - Location 69,43,69,106,1391.285953
7028,36959,Location 43 - Location 34,43,34,107,1424.699866
7029,36960,Location 43 - Location 80,43,80,108,1426.852131
7030,36961,Location 43 - Location 44,43,44,109,1432.646674
7031,36962,Location 43 - Location 140,43,140,110,1449.634485
7032,36963,Location 43 - Location 28,43,28,111,1512.749279
7033,36964,Location 43 - Location 33,43,33,112,1515.884107
7034,36965,Location 43 - Location 70,43,70,113,1520.244458
7035,36966,Location 43 - Location 145,43,145,114,1545.718296
7036,36967,Location 43 - Location 149,43,149,115,1546.452033
7037,36968,Location 43 - Location 35,43,35,116,1550.084031
7038,36969,Location 43 - Location 148,43,148,117,1552.713331
7039,36970,Location 43 - Location 36,43,36,118,1562.560553
7040,36971,Location 43 - Location 150,43,150,119,1568.345378
7041,36972,Location 43 - Location 146,43,146,120,1590.556018
7042,36973,Location 43 - Location 29,43,29,121,1608.397057
7043,36974,Location 43 - Location 27,43,27,122,1643.320834
7044,36975,Location 43 - Location 126,43,126,123,1670.288262
7045,36976,Location 43 - Location 14,43,14,124,1686.943781
7046,36977,Location 43 - Location 13,43,13,125,1690.232324
7047,36978,Location 43 - Location 31,43,31,126,1748.404189
7048,36979,Location 43 - Location 38,43,38,127,1750.119389
7049,36980,Location 43 - Location 15,43,15,128,1783.813923
7050,36981,Location 43 - Location 39,43,39,129,1831.753075
7051,36982,Location 43 - Location 26,43,26,130,1840.635025
7052,36983,Location 43 - Location 17,43,17,131,1895.295365
7053,36984,Location 43 - Location 7,43,7,132,1912.016665
7054,36985,Location 43 - Location 3,43,3,133,1916.402188
7055,36986,Location 43 - Location 10,43,10,134,1951.093742
7056,36987,Location 43 - Location 5,43,5,135,1964.257209
7057,36988,Location 43 - Location 42,43,42,136,1974.8959
7058,36989,Location 43 - Location 43,43,43,137,1974.8959
7059,36990,Location 43 - Location 40,43,40,138,1980.256268
7060,36991,Location 43 - Location 41,43,41,139,1980.256268
7061,36992,Location 43 - Location 88,43,88,140,1991.207641
7062,36993,Location 43 - Location 6,43,6,141,2005.619672
7063,36994,Location 43 - Location 22,43,22,142,2066.616823
7064,36995,Location 43 - Location 8,43,8,143,2087.527564
7065,36996,Location 43 - Location 48,43,48,144,2101.519966
7066,36997,Location 43 - Location 2,43,2,145,2124.520267
7067,36998,Location 43 - Location 9,43,9,146,2136.564006
7068,36999,Location 43 - Location 12,43,12,147,2183.132006
7069,37000,Location 43 - Location 86,43,86,148,2205.79803
7070,37001,Location 43 - Location 16,43,16,149,2229.561664
7071,37002,Location 43 - Location 11,43,11,150,2238.668497
7072,37003,Location 43 - Location 19,43,19,151,2252.932071
7073,37004,Location 43 - Location 21,43,21,152,2304.65839
7074,37005,Location 43 - Location 30,43,30,153,2307.412987
7075,37006,Location 43 - Location 32,43,32,154,2318.808661
7076,37007,Location 43 - Location 1,43,1,155,2342.138853
7077,37008,Location 43 - Location 25,43,25,156,2342.316887
7078,37009,Location 43 - Location 4,43,4,157,2360.050474
7079,37010,Location 43 - Location 20,43,20,158,2447.556804
7080,37011,Location 43 - Location 24,43,24,159,2447.952168
7081,37012,Location 43 - Location 47,43,47,160,2459.677677
7082,37013,Location 43 - Location 23,43,23,161,2504.632525
7083,37014,Location 43 - Location 49,43,49,162,2522.359455
7084,37015,Location 43 - Location 37,43,37,163,2593.320804
7085,37016,Location 43 - Location 50,43,50,164,2611.803879
7086,37017,Location 43 - Location 56,43,56,165,2653.654798
7087,37018,Location 43 - Location 61,43,61,166,2679.230379
7088,37019,Location 43 - Location 64,43,64,167,2726.871479
7089,37020,Location 43 - Location 62,43,62,168,2733.796522
7090,37021,Location 43 - Location 53,43,53,169,2757.307664
7091,37022,Location 43 - Location 67,43,67,170,2797.533843
7092,37023,Location 43 - Location 79,43,79,171,2799.02086
7093,37024,Location 43 - Location 82,43,82,172,2865.05101
7094,37025,Location 43 - Location 85,43,85,173,2912.805952
7095,37026,Location 44 - Location 15,44,15,1,70.26989905
7096,37027,Location 44 - Location 39,44,39,2,118.2090503
7097,37028,Location 44 - Location 35,44,35,3,163.4599935
7098,37029,Location 44 - Location 17,44,17,4,181.7513404
7099,37030,Location 44 - Location 10,44,10,5,237.5497174
7100,37031,Location 44 - Location 42,44,42,6,261.3518762
7101,37032,Location 44 - Location 43,44,43,7,261.3518762
7102,37033,Location 44 - Location 40,44,40,8,266.7122437
7103,37034,Location 44 - Location 41,44,41,9,266.7122437
7104,37035,Location 44 - Location 34,44,34,10,364.9958163
7105,37036,Location 44 - Location 8,44,8,11,373.9835397
7106,37037,Location 44 - Location 45,44,45,12,374.9189212
7107,37038,Location 44 - Location 9,44,9,13,423.0199822
7108,37039,Location 44 - Location 28,44,28,14,453.0452291
7109,37040,Location 44 - Location 12,44,12,15,469.5879823
7110,37041,Location 44 - Location 51,44,51,16,473.4561182
7111,37042,Location 44 - Location 36,44,36,17,502.8565026
7112,37043,Location 44 - Location 16,44,16,18,516.0176399
7113,37044,Location 44 - Location 46,44,46,19,520.0287527
7114,37045,Location 44 - Location 11,44,11,20,525.1244728
7115,37046,Location 44 - Location 19,44,19,21,539.3880464
7116,37047,Location 44 - Location 29,44,29,22,548.693007
7117,37048,Location 44 - Location 54,44,54,23,551.3229464
7118,37049,Location 44 - Location 27,44,27,24,583.6167835
7119,37050,Location 44 - Location 21,44,21,25,591.1143656
7120,37051,Location 44 - Location 30,44,30,26,593.8689629
7121,37052,Location 44 - Location 32,44,32,27,605.264637
7122,37053,Location 44 - Location 59,44,59,28,610.0805608
7123,37054,Location 44 - Location 52,44,52,29,621.4694293
7124,37055,Location 44 - Location 58,44,58,30,625.1517529
7125,37056,Location 44 - Location 14,44,14,31,627.2397313
7126,37057,Location 44 - Location 25,44,25,32,628.772863
7127,37058,Location 44 - Location 13,44,13,33,630.5282741
7128,37059,Location 44 - Location 4,44,4,34,646.5064494
7129,37060,Location 44 - Location 33,44,33,35,652.2300346
7130,37061,Location 44 - Location 44,44,44,36,665.2866984
7131,37062,Location 44 - Location 70,44,70,37,672.2503899
7132,37063,Location 44 - Location 57,44,57,38,687.6606437
7133,37064,Location 44 - Location 31,44,31,39,688.7001384
7134,37065,Location 44 - Location 76,44,76,40,710.7865982
7135,37066,Location 44 - Location 68,44,68,41,715.7168692
7136,37067,Location 44 - Location 55,44,55,42,718.5757059
7137,37068,Location 44 - Location 20,44,20,43,734.0127795
7138,37069,Location 44 - Location 24,44,24,44,734.4081433
7139,37070,Location 44 - Location 47,44,47,45,746.1336524
7140,37071,Location 44 - Location 73,44,73,46,773.6235678
7141,37072,Location 44 - Location 26,44,26,47,780.9309747
7142,37073,Location 44 - Location 23,44,23,48,791.0885007
7143,37074,Location 44 - Location 77,44,77,49,815.9085804
7144,37075,Location 44 - Location 81,44,81,50,818.8157299
7145,37076,Location 44 - Location 60,44,60,51,839.2141771
7146,37077,Location 44 - Location 7,44,7,52,852.312615
7147,37078,Location 44 - Location 87,44,87,53,853.8184443
7148,37079,Location 44 - Location 3,44,3,54,856.6981379
7149,37080,Location 44 - Location 80,44,80,55,870.6111304
7150,37081,Location 44 - Location 37,44,37,56,879.7767796
7151,37082,Location 44 - Location 49,44,49,57,891.4167759
7152,37083,Location 44 - Location 83,44,83,58,901.4641253
7153,37084,Location 44 - Location 5,44,5,59,904.5531588
7154,37085,Location 44 - Location 71,44,71,60,934.9579191
7155,37086,Location 44 - Location 6,44,6,61,945.915622
7156,37087,Location 44 - Location 93,44,93,62,972.2403594
7157,37088,Location 44 - Location 50,44,50,63,980.8612008
7158,37089,Location 44 - Location 91,44,91,64,1011.491408
7159,37090,Location 44 - Location 56,44,56,65,1022.712119
7160,37091,Location 44 - Location 97,44,97,66,1030.79756
7161,37092,Location 44 - Location 65,44,65,67,1031.025157
7162,37093,Location 44 - Location 63,44,63,68,1035.511358
7163,37094,Location 44 - Location 84,44,84,69,1038.700881
7164,37095,Location 44 - Location 86,44,86,70,1039.604711
7165,37096,Location 44 - Location 99,44,99,71,1039.885077
7166,37097,Location 44 - Location 94,44,94,72,1044.797376
7167,37098,Location 44 - Location 61,44,61,73,1048.2877
7168,37099,Location 44 - Location 2,44,2,74,1064.816217
7169,37100,Location 44 - Location 1,44,1,75,1066.614102
7170,37101,Location 44 - Location 22,44,22,76,1071.683187
7171,37102,Location 44 - Location 72,44,72,77,1082.89641
7172,37103,Location 44 - Location 104,44,104,78,1089.493267
7173,37104,Location 44 - Location 64,44,64,79,1095.9288
7174,37105,Location 44 - Location 62,44,62,80,1102.853844
7175,37106,Location 44 - Location 66,44,66,81,1110.456026
7176,37107,Location 44 - Location 100,44,100,82,1119.513342
7177,37108,Location 44 - Location 53,44,53,83,1126.364985
7178,37109,Location 44 - Location 74,44,74,84,1147.227753
7179,37110,Location 44 - Location 67,44,67,85,1166.591165
7180,37111,Location 44 - Location 79,44,79,86,1168.078181
7181,37112,Location 44 - Location 107,44,107,87,1172.702791
7182,37113,Location 44 - Location 92,44,92,88,1177.083092
7183,37114,Location 44 - Location 78,44,78,89,1188.741574
7184,37115,Location 44 - Location 96,44,96,90,1189.109681
7185,37116,Location 44 - Location 108,44,108,91,1190.801937
7186,37117,Location 44 - Location 103,44,103,92,1199.381602
7187,37118,Location 44 - Location 106,44,106,93,1203.267259
7188,37119,Location 44 - Location 98,44,98,94,1223.967861
7189,37120,Location 44 - Location 69,44,69,95,1233.95275
7190,37121,Location 44 - Location 82,44,82,96,1234.108331
7191,37122,Location 44 - Location 75,44,75,97,1235.408253
7192,37123,Location 44 - Location 89,44,89,98,1265.278473
7193,37124,Location 44 - Location 111,44,111,99,1272.890487
7194,37125,Location 44 - Location 85,44,85,100,1281.863273
7195,37126,Location 44 - Location 90,44,90,101,1284.686863
7196,37127,Location 44 - Location 88,44,88,102,1289.763455
7197,37128,Location 44 - Location 95,44,95,103,1308.253548
7198,37129,Location 44 - Location 124,44,124,104,1323.263268
7199,37130,Location 44 - Location 110,44,110,105,1337.233986
7200,37131,Location 44 - Location 109,44,109,106,1344.858835
7201,37132,Location 44 - Location 117,44,117,107,1362.349305
7202,37133,Location 44 - Location 115,44,115,108,1386.372096
7203,37134,Location 44 - Location 38,44,38,109,1388.180621
7204,37135,Location 44 - Location 105,44,105,110,1434.988841
7205,37136,Location 44 - Location 48,44,48,111,1454.658565
7206,37137,Location 44 - Location 102,44,102,112,1469.645775
7207,37138,Location 44 - Location 114,44,114,113,1482.482993
7208,37139,Location 44 - Location 101,44,101,114,1494.422151
7209,37140,Location 44 - Location 122,44,122,115,1519.755055
7210,37141,Location 44 - Location 112,44,112,116,1519.948064
7211,37142,Location 44 - Location 118,44,118,117,1533.329848
7212,37143,Location 44 - Location 126,44,126,118,1575.11448
7213,37144,Location 44 - Location 123,44,123,119,1605.740775
7214,37145,Location 44 - Location 135,44,135,120,1612.465511
7215,37146,Location 44 - Location 143,44,143,121,1622.910681
7216,37147,Location 44 - Location 128,44,128,122,1627.42668
7217,37148,Location 44 - Location 116,44,116,123,1630.328365
7218,37149,Location 44 - Location 121,44,121,124,1658.407972
7219,37150,Location 44 - Location 136,44,136,125,1704.036093
7220,37151,Location 44 - Location 130,44,130,126,1721.185563
7221,37152,Location 44 - Location 141,44,141,127,1733.905686
7222,37153,Location 44 - Location 113,44,113,128,1756.095129
7223,37154,Location 44 - Location 153,44,153,129,1790.390162
7224,37155,Location 44 - Location 133,44,133,130,1793.039193
7225,37156,Location 44 - Location 142,44,142,131,1802.369135
7226,37157,Location 44 - Location 129,44,129,132,1812.809898
7227,37158,Location 44 - Location 139,44,139,133,1814.991079
7228,37159,Location 44 - Location 119,44,119,134,1821.094061
7229,37160,Location 44 - Location 144,44,144,135,1830.801387
7230,37161,Location 44 - Location 138,44,138,136,1838.222672
7231,37162,Location 44 - Location 154,44,154,137,1841.950196
7232,37163,Location 44 - Location 120,44,120,138,1880.662767
7233,37164,Location 44 - Location 127,44,127,139,1890.728033
7234,37165,Location 44 - Location 147,44,147,140,1890.917741
7235,37166,Location 44 - Location 125,44,125,141,1903.003214
7236,37167,Location 44 - Location 137,44,137,142,1910.298643
7237,37168,Location 44 - Location 151,44,151,143,1926.941346
7238,37169,Location 44 - Location 164,44,164,144,1941.892924
7239,37170,Location 44 - Location 131,44,131,145,1942.22378
7240,37171,Location 44 - Location 132,44,132,146,1942.947619
7241,37172,Location 44 - Location 169,44,169,147,1949.502975
7242,37173,Location 44 - Location 157,44,157,148,1953.43663
7243,37174,Location 44 - Location 159,44,159,149,1954.477773
7244,37175,Location 44 - Location 140,44,140,150,1960.730971
7245,37176,Location 44 - Location 166,44,166,151,2006.699649
7246,37177,Location 44 - Location 134,44,134,152,2007.534158
7247,37178,Location 44 - Location 155,44,155,153,2031.176083
7248,37179,Location 44 - Location 145,44,145,154,2056.814782
7249,37180,Location 44 - Location 148,44,148,155,2063.809817
7250,37181,Location 44 - Location 158,44,158,156,2075.159316
7251,37182,Location 44 - Location 150,44,150,157,2079.441864
7252,37183,Location 44 - Location 163,44,163,158,2079.794641
7253,37184,Location 44 - Location 149,44,149,159,2084.714003
7254,37185,Location 44 - Location 162,44,162,160,2090.198811
7255,37186,Location 44 - Location 146,44,146,161,2101.652504
7256,37187,Location 44 - Location 171,44,171,162,2120.656675
7257,37188,Location 44 - Location 160,44,160,163,2131.678048
7258,37189,Location 44 - Location 152,44,152,164,2135.437055
7259,37190,Location 44 - Location 165,44,165,165,2148.545794
7260,37191,Location 44 - Location 172,44,172,166,2156.952343
7261,37192,Location 44 - Location 170,44,170,167,2159.762919
7262,37193,Location 44 - Location 168,44,168,168,2176.059215
7263,37194,Location 44 - Location 167,44,167,169,2183.043199
7264,37195,Location 44 - Location 156,44,156,170,2192.899162
7265,37196,Location 44 - Location 173,44,173,171,2244.264465
7266,37197,Location 44 - Location 161,44,161,172,2287.658721
7267,37198,Location 44 - Location 174,44,174,173,2370.268079
7268,37199,Location 45 - Location 77,45,77,1,35.84499375
7269,37200,Location 45 - Location 83,45,83,2,49.71055108
7270,37201,Location 45 - Location 71,45,71,3,83.20434496
7271,37202,Location 45 - Location 81,45,81,4,110.4421307
7272,37203,Location 45 - Location 76,45,76,5,140.966976
7273,37204,Location 45 - Location 87,45,87,6,145.4448451
7274,37205,Location 45 - Location 91,45,91,7,159.7378335
7275,37206,Location 45 - Location 65,45,65,8,179.2715829
7276,37207,Location 45 - Location 63,45,63,9,183.7577835
7277,37208,Location 45 - Location 84,45,84,10,186.9473064
7278,37209,Location 45 - Location 72,45,72,11,231.1428359
7279,37210,Location 45 - Location 59,45,59,12,241.6730134
7280,37211,Location 45 - Location 94,45,94,13,247.9445236
7281,37212,Location 45 - Location 66,45,66,14,258.7024515
7282,37213,Location 45 - Location 93,45,93,15,263.8667602
7283,37214,Location 45 - Location 74,45,74,16,295.4741786
7284,37215,Location 45 - Location 99,45,99,17,298.8121429
7285,37216,Location 45 - Location 54,45,54,18,300.4306278
7286,37217,Location 45 - Location 58,45,58,19,319.6023034
7287,37218,Location 45 - Location 97,45,97,20,322.4239609
7288,37219,Location 45 - Location 92,45,92,21,325.329518
7289,37220,Location 45 - Location 78,45,78,22,336.9880003
7290,37221,Location 45 - Location 104,45,104,23,348.4203325
7291,37222,Location 45 - Location 51,45,51,24,378.297456
7292,37223,Location 45 - Location 100,45,100,25,378.4404077
7293,37224,Location 45 - Location 57,45,57,26,382.1111943
7294,37225,Location 45 - Location 75,45,75,27,383.6546784
7295,37226,Location 45 - Location 60,45,60,28,407.9485318
7296,37227,Location 45 - Location 68,45,68,29,410.1674197
7297,37228,Location 45 - Location 55,45,55,30,413.0262565
7298,37229,Location 45 - Location 52,45,52,31,425.2342416
7299,37230,Location 45 - Location 107,45,107,32,431.6298564
7300,37231,Location 45 - Location 108,45,108,33,449.7290025
7301,37232,Location 45 - Location 103,45,103,34,458.3086677
7302,37233,Location 45 - Location 73,45,73,35,468.0741184
7303,37234,Location 45 - Location 45,45,45,36,476.834653
7304,37235,Location 45 - Location 96,45,96,37,480.736082
7305,37236,Location 45 - Location 98,45,98,38,482.8949267
7306,37237,Location 45 - Location 106,45,106,39,494.8936599
7307,37238,Location 45 - Location 46,45,46,40,525.946616
7308,37239,Location 45 - Location 89,45,89,41,556.904874
7309,37240,Location 45 - Location 34,45,34,42,562.9094165
7310,37241,Location 45 - Location 111,45,111,43,564.5168876
7311,37242,Location 45 - Location 80,45,80,44,565.0616809
7312,37243,Location 45 - Location 44,45,44,45,570.8562238
7313,37244,Location 45 - Location 90,45,90,46,576.3132642
7314,37245,Location 45 - Location 124,45,124,47,582.1903332
7315,37246,Location 45 - Location 95,45,95,48,599.8799485
7316,37247,Location 45 - Location 109,45,109,49,603.7859008
7317,37248,Location 45 - Location 117,45,117,50,621.2763707
7318,37249,Location 45 - Location 28,45,28,51,650.9588293
7319,37250,Location 45 - Location 33,45,33,52,654.0936567
7320,37251,Location 45 - Location 115,45,115,53,655.329285
7321,37252,Location 45 - Location 35,45,35,54,688.2935807
7322,37253,Location 45 - Location 105,45,105,55,693.915907
7323,37254,Location 45 - Location 36,45,36,56,700.7701028
7324,37255,Location 45 - Location 102,45,102,57,728.5728405
7325,37256,Location 45 - Location 29,45,29,58,746.6066072
7326,37257,Location 45 - Location 101,45,101,59,753.3492166
7327,37258,Location 45 - Location 114,45,114,60,774.1093936
7328,37259,Location 45 - Location 122,45,122,61,778.6821202
7329,37260,Location 45 - Location 112,45,112,62,778.8751298
7330,37261,Location 45 - Location 27,45,27,63,781.5303836
7331,37262,Location 45 - Location 118,45,118,64,792.2569133
7332,37263,Location 45 - Location 14,45,14,65,825.1533314
7333,37264,Location 45 - Location 13,45,13,66,828.4418742
7334,37265,Location 45 - Location 70,45,70,67,870.1639901
7335,37266,Location 45 - Location 135,45,135,68,871.3925769
7336,37267,Location 45 - Location 123,45,123,69,874.6979641
7337,37268,Location 45 - Location 143,45,143,70,881.837747
7338,37269,Location 45 - Location 128,45,128,71,886.3537455
7339,37270,Location 45 - Location 31,45,31,72,886.6137385
7340,37271,Location 45 - Location 116,45,116,73,889.2554306
7341,37272,Location 45 - Location 121,45,121,74,917.3350372
7342,37273,Location 45 - Location 15,45,15,75,922.0234732
7343,37274,Location 45 - Location 136,45,136,76,962.9631581
7344,37275,Location 45 - Location 39,45,39,77,969.9626245
7345,37276,Location 45 - Location 26,45,26,78,978.8445748
7346,37277,Location 45 - Location 130,45,130,79,980.1126288
7347,37278,Location 45 - Location 141,45,141,80,992.8327514
7348,37279,Location 45 - Location 113,45,113,81,1015.022195
7349,37280,Location 45 - Location 110,45,110,82,1023.038797
7350,37281,Location 45 - Location 17,45,17,83,1033.504915
7351,37282,Location 45 - Location 153,45,153,84,1049.317227
7352,37283,Location 45 - Location 7,45,7,85,1050.226215
7353,37284,Location 45 - Location 133,45,133,86,1051.966258
7354,37285,Location 45 - Location 3,45,3,87,1054.611738
7355,37286,Location 45 - Location 142,45,142,88,1061.296201
7356,37287,Location 45 - Location 129,45,129,89,1071.736964
7357,37288,Location 45 - Location 139,45,139,90,1073.918144
7358,37289,Location 45 - Location 119,45,119,91,1080.021126
7359,37290,Location 45 - Location 10,45,10,92,1089.303292
7360,37291,Location 45 - Location 144,45,144,93,1089.728453
7361,37292,Location 45 - Location 138,45,138,94,1097.149738
7362,37293,Location 45 - Location 154,45,154,95,1100.877262
7363,37294,Location 45 - Location 5,45,5,96,1102.466759
7364,37295,Location 45 - Location 42,45,42,97,1113.10545
7365,37296,Location 45 - Location 43,45,43,98,1113.10545
7366,37297,Location 45 - Location 40,45,40,99,1118.465818
7367,37298,Location 45 - Location 41,45,41,100,1118.465818
7368,37299,Location 45 - Location 120,45,120,101,1139.589832
7369,37300,Location 45 - Location 6,45,6,102,1143.829222
7370,37301,Location 45 - Location 127,45,127,103,1149.655099
7371,37302,Location 45 - Location 147,45,147,104,1149.844806
7372,37303,Location 45 - Location 125,45,125,105,1161.93028
7373,37304,Location 45 - Location 137,45,137,106,1169.225708
7374,37305,Location 45 - Location 151,45,151,107,1185.868412
7375,37306,Location 45 - Location 164,45,164,108,1200.81999
7376,37307,Location 45 - Location 131,45,131,109,1201.150845
7377,37308,Location 45 - Location 169,45,169,110,1208.430041
7378,37309,Location 45 - Location 157,45,157,111,1212.363696
7379,37310,Location 45 - Location 159,45,159,112,1213.404839
7380,37311,Location 45 - Location 8,45,8,113,1225.737114
7381,37312,Location 45 - Location 2,45,2,114,1262.729817
7382,37313,Location 45 - Location 166,45,166,115,1265.626715
7383,37314,Location 45 - Location 134,45,134,116,1266.461224
7384,37315,Location 45 - Location 22,45,22,117,1269.596787
7385,37316,Location 45 - Location 9,45,9,118,1274.773556
7386,37317,Location 45 - Location 155,45,155,119,1290.103148
7387,37318,Location 45 - Location 12,45,12,120,1321.341556
7388,37319,Location 45 - Location 158,45,158,121,1334.086382
7389,37320,Location 45 - Location 163,45,163,122,1338.721706
7390,37321,Location 45 - Location 162,45,162,123,1349.125877
7391,37322,Location 45 - Location 16,45,16,124,1367.771214
7392,37323,Location 45 - Location 11,45,11,125,1376.878047
7393,37324,Location 45 - Location 171,45,171,126,1379.58374
7394,37325,Location 45 - Location 160,45,160,127,1390.605114
7395,37326,Location 45 - Location 19,45,19,128,1391.141621
7396,37327,Location 45 - Location 152,45,152,129,1394.364121
7397,37328,Location 45 - Location 165,45,165,130,1407.47286
7398,37329,Location 45 - Location 172,45,172,131,1415.879409
7399,37330,Location 45 - Location 170,45,170,132,1418.689984
7400,37331,Location 45 - Location 69,45,69,133,1431.86635
7401,37332,Location 45 - Location 168,45,168,134,1434.986281
7402,37333,Location 45 - Location 167,45,167,135,1441.970265
7403,37334,Location 45 - Location 21,45,21,136,1442.86794
7404,37335,Location 45 - Location 30,45,30,137,1445.622537
7405,37336,Location 45 - Location 156,45,156,138,1451.826228
7406,37337,Location 45 - Location 32,45,32,139,1457.018211
7407,37338,Location 45 - Location 1,45,1,140,1480.348403
7408,37339,Location 45 - Location 25,45,25,141,1480.526437
7409,37340,Location 45 - Location 4,45,4,142,1498.260024
7410,37341,Location 45 - Location 173,45,173,143,1503.191531
7411,37342,Location 45 - Location 132,45,132,144,1554.85704
7412,37343,Location 45 - Location 20,45,20,145,1585.766354
7413,37344,Location 45 - Location 38,45,38,146,1586.094221
7414,37345,Location 45 - Location 24,45,24,147,1586.161718
7415,37346,Location 45 - Location 47,45,47,148,1597.887227
7416,37347,Location 45 - Location 174,45,174,149,1629.195145
7417,37348,Location 45 - Location 161,45,161,150,1642.065064
7418,37349,Location 45 - Location 23,45,23,151,1642.842075
7419,37350,Location 45 - Location 48,45,48,152,1652.572165
7420,37351,Location 45 - Location 140,45,140,153,1702.036403
7421,37352,Location 45 - Location 37,45,37,154,1731.530354
7422,37353,Location 45 - Location 49,45,49,155,1743.17035
7423,37354,Location 45 - Location 145,45,145,156,1798.120214
7424,37355,Location 45 - Location 148,45,148,157,1805.115249
7425,37356,Location 45 - Location 150,45,150,158,1820.747296
7426,37357,Location 45 - Location 149,45,149,159,1826.019435
7427,37358,Location 45 - Location 50,45,50,160,1832.614775
7428,37359,Location 45 - Location 146,45,146,161,1842.957936
7429,37360,Location 45 - Location 56,45,56,162,1874.465693
7430,37361,Location 45 - Location 86,45,86,163,1891.358285
7431,37362,Location 45 - Location 61,45,61,164,1900.041274
7432,37363,Location 45 - Location 126,45,126,165,1922.690179
7433,37364,Location 45 - Location 64,45,64,166,1947.682375
7434,37365,Location 45 - Location 62,45,62,167,1954.607418
7435,37366,Location 45 - Location 53,45,53,168,1978.118559
7436,37367,Location 45 - Location 67,45,67,169,2018.344739
7437,37368,Location 45 - Location 79,45,79,170,2019.831755
7438,37369,Location 45 - Location 82,45,82,171,2085.861905
7439,37370,Location 45 - Location 85,45,85,172,2133.616847
7440,37371,Location 45 - Location 88,45,88,173,2141.517029
7441,37372,Location 46 - Location 136,46,136,1,9.507931659
7442,37373,Location 46 - Location 141,46,141,2,39.37752492
7443,37374,Location 46 - Location 135,46,135,3,82.06264963
7444,37375,Location 46 - Location 142,46,142,4,107.8409746
7445,37376,Location 46 - Location 138,46,138,5,207.3402123
7446,37377,Location 46 - Location 169,46,169,6,254.9748142
7447,37378,Location 46 - Location 123,46,123,7,269.6348648
7448,37379,Location 46 - Location 166,46,166,8,312.171488
7449,37380,Location 46 - Location 129,46,129,9,322.7541773
7450,37381,Location 46 - Location 130,46,130,10,324.3773212
7451,37382,Location 46 - Location 139,46,139,11,324.9353583
7452,37383,Location 46 - Location 124,46,124,12,371.2648933
7453,37384,Location 46 - Location 127,46,127,13,400.6723128
7454,37385,Location 46 - Location 147,46,147,14,400.86202
7455,37386,Location 46 - Location 125,46,125,15,412.9474936
7456,37387,Location 46 - Location 128,46,128,16,418.1362046
7457,37388,Location 46 - Location 114,46,114,17,445.8680924
7458,37389,Location 46 - Location 157,46,157,18,463.3809096
7459,37390,Location 46 - Location 170,46,170,19,465.2347577
7460,37391,Location 46 - Location 120,46,120,20,472.2809213
7461,37392,Location 46 - Location 153,46,153,21,486.8293984
7462,37393,Location 46 - Location 115,46,115,22,489.0035439
7463,37394,Location 46 - Location 119,46,119,23,503.5682139
7464,37395,Location 46 - Location 122,46,122,24,525.8078299
7465,37396,Location 46 - Location 167,46,167,25,534.7620194
7466,37397,Location 46 - Location 121,46,121,26,543.3877844
7467,37398,Location 46 - Location 173,46,173,27,549.7363045
7468,37399,Location 46 - Location 113,46,113,28,568.5671454
7469,37400,Location 46 - Location 158,46,158,29,585.1035957
7470,37401,Location 46 - Location 162,46,162,30,600.1430904
7471,37402,Location 46 - Location 104,46,104,31,605.034894
7472,37403,Location 46 - Location 168,46,168,32,622.469808
7473,37404,Location 46 - Location 163,46,163,33,650.2446861
7474,37405,Location 46 - Location 108,46,108,34,653.0825059
7475,37406,Location 46 - Location 99,46,99,35,654.6430836
7476,37407,Location 46 - Location 111,46,111,36,655.4605983
7477,37408,Location 46 - Location 154,46,154,37,658.0053169
7478,37409,Location 46 - Location 159,46,159,38,659.8377328
7479,37410,Location 46 - Location 118,46,118,39,660.4555855
7480,37411,Location 46 - Location 106,46,106,40,672.108381
7481,37412,Location 46 - Location 117,46,117,41,683.2135794
7482,37413,Location 46 - Location 100,46,100,42,688.3160275
7483,37414,Location 46 - Location 94,46,94,43,705.5107028
7484,37415,Location 46 - Location 107,46,107,44,712.7029725
7485,37416,Location 46 - Location 93,46,93,45,722.2878015
7486,37417,Location 46 - Location 143,46,143,46,750.0364192
7487,37418,Location 46 - Location 116,46,116,47,757.4541029
7488,37419,Location 46 - Location 144,46,144,48,757.5513432
